component_id,lot_id,hour,parameter_name,value,is_defective
C_00043,LOT_001,96,leakage_ua,11.2225,False
C_00043,LOT_001,168,leakage_ua,11.9184,False
C_00043,LOT_001,0,iddq_ua,29.9352,False
C_00043,LOT_001,24,iddq_ua,30.1168,False
C_00043,LOT_001,96,iddq_ua,31.0258,False
C_00043,LOT_001,168,iddq_ua,30.8263,False
C_00043,LOT_001,0,prop_delay_ns,3.846,False
C_00043,LOT_001,24,prop_delay_ns,3.5565,False
C_00043,LOT_001,96,prop_delay_ns,3.7259,False
C_00043,LOT_001,168,prop_delay_ns,3.9074,False
C_00044,LOT_001,0,leakage_ua,9.4618,False
C_00044,LOT_001,24,leakage_ua,10.1135,False
C_00044,LOT_001,96,leakage_ua,9.9184,False
C_00044,LOT_001,168,leakage_ua,10.1839,False
C_00044,LOT_001,0,iddq_ua,30.477,False
C_00044,LOT_001,24,iddq_ua,30.8317,False
C_00044,LOT_001,96,iddq_ua,30.3869,False
C_00044,LOT_001,168,iddq_ua,31.3156,False
C_00044,LOT_001,0,prop_delay_ns,3.7053,False
C_00044,LOT_001,24,prop_delay_ns,3.736,False
C_00044,LOT_001,96,prop_delay_ns,3.7822,False
C_00044,LOT_001,168,prop_delay_ns,3.8265,False
C_00045,LOT_001,0,leakage_ua,9.356,False
C_00045,LOT_001,24,leakage_ua,9.992,False
C_00045,LOT_001,96,leakage_ua,10.4935,False
C_00045,LOT_001,168,leakage_ua,10.5077,False
C_00045,LOT_001,0,iddq_ua,28.5831,False
C_00045,LOT_001,24,iddq_ua,27.8098,False
C_00045,LOT_001,96,iddq_ua,29.2358,False
C_00045,LOT_001,168,iddq_ua,29.1836,False
C_00045,LOT_001,0,prop_delay_ns,3.9229,False
C_00045,LOT_001,24,prop_delay_ns,3.9074,False
C_00045,LOT_001,96,prop_delay_ns,3.8249,False
C_00045,LOT_001,168,prop_delay_ns,3.8776,False
C_00046,LOT_001,0,leakage_ua,10.3331,False
C_00046,LOT_001,24,leakage_ua,10.3916,False
C_00046,LOT_001,96,leakage_ua,10.8101,False
C_00046,LOT_001,168,leakage_ua,11.3097,False
C_00046,LOT_001,0,iddq_ua,27.6392,False
C_00046,LOT_001,24,iddq_ua,28.5849,False
C_00046,LOT_001,96,iddq_ua,28.7495,False
C_00046,LOT_001,168,iddq_ua,28.1072,False
C_00046,LOT_001,0,prop_delay_ns,4.1489,False
C_00046,LOT_001,24,prop_delay_ns,4.1668,False
C_00046,LOT_001,96,prop_delay_ns,4.2771,False
C_00046,LOT_001,168,prop_delay_ns,4.2629,False
C_00047,LOT_001,0,leakage_ua,10.7399,False
C_00047,LOT_001,24,leakage_ua,11.0254,False
C_00047,LOT_001,96,leakage_ua,10.878,False
C_00047,LOT_001,168,leakage_ua,11.5958,False
C_00047,LOT_001,0,iddq_ua,24.7068,False
C_00047,LOT_001,24,iddq_ua,25.0223,False
C_00047,LOT_001,96,iddq_ua,24.8385,False
C_00047,LOT_001,168,iddq_ua,24.6985,False
C_00047,LOT_001,0,prop_delay_ns,4.0927,False
C_00047,LOT_001,24,prop_delay_ns,3.9837,False
C_00047,LOT_001,96,prop_delay_ns,4.1114,False
C_00047,LOT_001,168,prop_delay_ns,4.1138,False
C_00048,LOT_001,0,leakage_ua,10.7051,False
C_00048,LOT_001,24,leakage_ua,10.9517,False
C_00048,LOT_001,96,leakage_ua,11.5012,False
C_00048,LOT_001,168,leakage_ua,12.1199,False
C_00048,LOT_001,0,iddq_ua,26.1394,False
C_00048,LOT_001,24,iddq_ua,26.6158,False
C_00048,LOT_001,96,iddq_ua,28.2117,False
C_00048,LOT_001,168,iddq_ua,26.4583,False
C_00048,LOT_001,0,prop_delay_ns,4.2545,False
C_00048,LOT_001,24,prop_delay_ns,4.2991,False
C_00048,LOT_001,96,prop_delay_ns,4.2689,False
C_00048,LOT_001,168,prop_delay_ns,4.4197,False
C_00049,LOT_001,0,leakage_ua,10.7332,False
C_00049,LOT_001,24,leakage_ua,11.2113,False
C_00049,LOT_001,96,leakage_ua,11.6849,False
C_00049,LOT_001,168,leakage_ua,11.5561,False
C_00049,LOT_001,0,iddq_ua,26.6376,False
C_00049,LOT_001,24,iddq_ua,27.1964,False
C_00049,LOT_001,96,iddq_ua,28.0426,False
C_00049,LOT_001,168,iddq_ua,28.7936,False
C_00049,LOT_001,0,prop_delay_ns,4.5796,False
C_00049,LOT_001,24,prop_delay_ns,4.5606,False
C_00049,LOT_001,96,prop_delay_ns,4.6346,False
C_00049,LOT_001,168,prop_delay_ns,4.6153,False
C_00050,LOT_001,0,leakage_ua,10.1499,False
C_00050,LOT_001,24,leakage_ua,10.08,False
C_00050,LOT_001,96,leakage_ua,10.2247,False
C_00050,LOT_001,168,leakage_ua,10.5128,False
C_00050,LOT_001,0,iddq_ua,29.8864,False
C_00050,LOT_001,24,iddq_ua,30.4262,False
C_00050,LOT_001,96,iddq_ua,30.1896,False
C_00050,LOT_001,168,iddq_ua,30.7403,False
C_00050,LOT_001,0,prop_delay_ns,4.2408,False
C_00050,LOT_001,24,prop_delay_ns,4.2564,False
C_00050,LOT_001,96,prop_delay_ns,4.1482,False
C_00050,LOT_001,168,prop_delay_ns,4.3178,False
C_00051,LOT_001,0,leakage_ua,10.072,False
C_00051,LOT_001,24,leakage_ua,10.012,False
C_00051,LOT_001,96,leakage_ua,10.3488,False
C_00051,LOT_001,168,leakage_ua,10.9346,False
C_00051,LOT_001,0,iddq_ua,27.811,False
C_00051,LOT_001,24,iddq_ua,28.4703,False
C_00051,LOT_001,96,iddq_ua,28.0274,False
C_00051,LOT_001,168,iddq_ua,29.0445,False
C_00051,LOT_001,0,prop_delay_ns,3.8864,False
C_00051,LOT_001,24,prop_delay_ns,3.893,False
C_00051,LOT_001,96,prop_delay_ns,4.0687,False
C_00051,LOT_001,168,prop_delay_ns,3.9342,False
C_00052,LOT_001,0,leakage_ua,8.855,False
C_00052,LOT_001,24,leakage_ua,9.3454,False
C_00052,LOT_001,96,leakage_ua,9.2813,False
C_00052,LOT_001,168,leakage_ua,9.7131,False
C_00052,LOT_001,0,iddq_ua,27.9482,False
C_00052,LOT_001,24,iddq_ua,29.185,False
C_00052,LOT_001,96,iddq_ua,27.2581,False
C_00052,LOT_001,168,iddq_ua,27.6619,False
C_00052,LOT_001,0,prop_delay_ns,3.8086,False
C_00052,LOT_001,24,prop_delay_ns,3.7578,False
C_00052,LOT_001,96,prop_delay_ns,3.8808,False
C_00052,LOT_001,168,prop_delay_ns,3.8935,False
C_00053,LOT_001,0,leakage_ua,11.0155,False
C_00053,LOT_001,24,leakage_ua,11.1168,False
C_00053,LOT_001,96,leakage_ua,11.5031,False
C_00053,LOT_001,168,leakage_ua,12.1509,False
C_00053,LOT_001,0,iddq_ua,23.576,False
C_00053,LOT_001,24,iddq_ua,23.7672,False
C_00053,LOT_001,96,iddq_ua,23.3378,False
C_00053,LOT_001,168,iddq_ua,23.6991,False
C_00053,LOT_001,0,prop_delay_ns,3.6681,False
C_00053,LOT_001,24,prop_delay_ns,3.7014,False
C_00053,LOT_001,96,prop_delay_ns,3.6797,False
C_00053,LOT_001,168,prop_delay_ns,3.6488,False
C_00054,LOT_001,0,leakage_ua,9.5086,False
C_00054,LOT_001,24,leakage_ua,9.8682,False
C_00054,LOT_001,96,leakage_ua,10.2395,False
C_00054,LOT_001,168,leakage_ua,10.5128,False
C_00054,LOT_001,0,iddq_ua,25.9615,False
C_00054,LOT_001,24,iddq_ua,25.9753,False
C_00054,LOT_001,96,iddq_ua,25.6831,False
C_00054,LOT_001,168,iddq_ua,26.5059,False
C_00054,LOT_001,0,prop_delay_ns,4.1076,False
C_00054,LOT_001,24,prop_delay_ns,4.086,False
C_00054,LOT_001,96,prop_delay_ns,4.0099,False
C_00054,LOT_001,168,prop_delay_ns,4.1073,False
C_00055,LOT_001,0,leakage_ua,11.8197,False
C_00055,LOT_001,24,leakage_ua,11.374,False
C_00055,LOT_001,96,leakage_ua,11.5608,False
C_00055,LOT_001,168,leakage_ua,11.9509,False
C_00055,LOT_001,0,iddq_ua,28.1601,False
C_00055,LOT_001,24,iddq_ua,28.4294,False
C_00055,LOT_001,96,iddq_ua,28.6794,False
C_00055,LOT_001,168,iddq_ua,30.7205,False
C_00055,LOT_001,0,prop_delay_ns,3.9549,False
C_00055,LOT_001,24,prop_delay_ns,3.9318,False
C_00055,LOT_001,96,prop_delay_ns,3.8011,False
C_00055,LOT_001,168,prop_delay_ns,3.9183,False
C_00056,LOT_001,0,leakage_ua,8.8764,False
C_00056,LOT_001,24,leakage_ua,9.2254,False
C_00056,LOT_001,96,leakage_ua,9.2696,False
C_00056,LOT_001,168,leakage_ua,9.4959,False
C_00056,LOT_001,0,iddq_ua,26.0342,False
C_00056,LOT_001,24,iddq_ua,26.9285,False
C_00056,LOT_001,96,iddq_ua,27.2831,False
C_00056,LOT_001,168,iddq_ua,26.9356,False
C_00056,LOT_001,0,prop_delay_ns,3.4711,False
C_00056,LOT_001,24,prop_delay_ns,3.6541,False
C_00056,LOT_001,96,prop_delay_ns,3.6845,False
C_00056,LOT_001,168,prop_delay_ns,3.612,False
C_00057,LOT_001,0,leakage_ua,10.8935,False
C_00057,LOT_001,24,leakage_ua,10.6372,False
C_00057,LOT_001,96,leakage_ua,11.6154,False
C_00057,LOT_001,168,leakage_ua,11.4712,False
C_00057,LOT_001,0,iddq_ua,28.5187,False
C_00057,LOT_001,24,iddq_ua,29.8097,False
C_00057,LOT_001,96,iddq_ua,29.3714,False
C_00057,LOT_001,168,iddq_ua,31.1287,False
C_00057,LOT_001,0,prop_delay_ns,4.1932,False
C_00057,LOT_001,24,prop_delay_ns,4.2156,False
C_00057,LOT_001,96,prop_delay_ns,4.3522,False
C_00057,LOT_001,168,prop_delay_ns,4.295,False
C_00058,LOT_001,0,leakage_ua,10.1322,False
C_00058,LOT_001,24,leakage_ua,10.1463,False
C_00058,LOT_001,96,leakage_ua,10.6951,False
C_00058,LOT_001,168,leakage_ua,11.0575,False
C_00058,LOT_001,0,iddq_ua,26.7602,False
C_00058,LOT_001,24,iddq_ua,27.5874,False
C_00058,LOT_001,96,iddq_ua,27.9305,False
C_00058,LOT_001,168,iddq_ua,27.2321,False
C_00058,LOT_001,0,prop_delay_ns,3.9395,False
C_00058,LOT_001,24,prop_delay_ns,4.1286,False
C_00058,LOT_001,96,prop_delay_ns,4.0432,False
C_00058,LOT_001,168,prop_delay_ns,4.0071,False
C_00059,LOT_001,0,leakage_ua,8.9439,False
C_00059,LOT_001,24,leakage_ua,9.0545,False
C_00059,LOT_001,96,leakage_ua,8.9101,False
C_00059,LOT_001,168,leakage_ua,9.2529,False
C_00059,LOT_001,0,iddq_ua,30.9161,False
C_00059,LOT_001,24,iddq_ua,31.3255,False
C_00059,LOT_001,96,iddq_ua,30.6964,False
C_00059,LOT_001,168,iddq_ua,32.4953,False
C_00059,LOT_001,0,prop_delay_ns,4.003,False
C_00059,LOT_001,24,prop_delay_ns,4.0302,False
C_00059,LOT_001,96,prop_delay_ns,4.1277,False
C_00059,LOT_001,168,prop_delay_ns,3.9622,False
C_00060,LOT_001,0,leakage_ua,10.5213,False
C_00060,LOT_001,24,leakage_ua,11.1974,False
C_00060,LOT_001,96,leakage_ua,10.6902,False
C_00060,LOT_001,168,leakage_ua,11.4952,False
C_00060,LOT_001,0,iddq_ua,26.0807,False
C_00060,LOT_001,24,iddq_ua,26.5163,False
C_00060,LOT_001,96,iddq_ua,27.5915,False
C_00060,LOT_001,168,iddq_ua,26.8223,False
C_00060,LOT_001,0,prop_delay_ns,3.9273,False
C_00060,LOT_001,24,prop_delay_ns,3.9543,False
C_00060,LOT_001,96,prop_delay_ns,4.0108,False
C_00060,LOT_001,168,prop_delay_ns,3.8973,False
C_00061,LOT_001,0,leakage_ua,10.84,True
C_00061,LOT_001,24,leakage_ua,17.4241,True
C_00061,LOT_001,96,leakage_ua,28.3151,True
C_00061,LOT_001,168,leakage_ua,37.6596,True
C_00061,LOT_001,0,iddq_ua,30.3972,True
C_00061,LOT_001,24,iddq_ua,39.7891,True
C_00061,LOT_001,96,iddq_ua,52.0124,True
C_00061,LOT_001,168,iddq_ua,61.505,True
C_00061,LOT_001,0,prop_delay_ns,3.8838,True
C_00061,LOT_001,24,prop_delay_ns,4.0384,True
C_00061,LOT_001,96,prop_delay_ns,4.2805,True
C_00061,LOT_001,168,prop_delay_ns,4.7324,True
C_00062,LOT_001,0,leakage_ua,9.7697,True
C_00062,LOT_001,24,leakage_ua,18.1273,True
C_00062,LOT_001,96,leakage_ua,32.4515,True
C_00062,LOT_001,168,leakage_ua,44.5272,True
C_00062,LOT_001,0,iddq_ua,30.7239,True
C_00062,LOT_001,24,iddq_ua,41.6951,True
C_00062,LOT_001,96,iddq_ua,54.7399,True
C_00062,LOT_001,168,iddq_ua,63.524,True
C_00062,LOT_001,0,prop_delay_ns,4.0832,True
C_00062,LOT_001,24,prop_delay_ns,4.3311,True
C_00062,LOT_001,96,prop_delay_ns,4.4352,True
C_00062,LOT_001,168,prop_delay_ns,4.795,True
C_00063,LOT_001,0,leakage_ua,10.95,False
C_00063,LOT_001,24,leakage_ua,10.6373,False
C_00063,LOT_001,96,leakage_ua,11.2031,False
C_00063,LOT_001,168,leakage_ua,11.4654,False
C_00063,LOT_001,0,iddq_ua,29.6199,False
C_00063,LOT_001,24,iddq_ua,29.8008,False
C_00063,LOT_001,96,iddq_ua,27.8293,False
C_00063,LOT_001,168,iddq_ua,29.5591,False
C_00063,LOT_001,0,prop_delay_ns,3.9579,False
C_00063,LOT_001,24,prop_delay_ns,3.7869,False
C_00063,LOT_001,96,prop_delay_ns,3.9084,False
C_00063,LOT_001,168,prop_delay_ns,3.8196,False
C_00064,LOT_001,0,leakage_ua,10.7627,False
C_00064,LOT_001,24,leakage_ua,11.7542,False
C_00064,LOT_001,96,leakage_ua,11.7531,False
C_00064,LOT_001,168,leakage_ua,11.8021,False
C_00064,LOT_001,0,iddq_ua,28.6178,False
C_00064,LOT_001,24,iddq_ua,28.8571,False
C_00064,LOT_001,96,iddq_ua,28.8934,False
C_00064,LOT_001,168,iddq_ua,28.9804,False
C_00064,LOT_001,0,prop_delay_ns,4.0618,False
C_00064,LOT_001,24,prop_delay_ns,4.1217,False
C_00064,LOT_001,96,prop_delay_ns,4.0674,False
C_00064,LOT_001,168,prop_delay_ns,4.2974,False
C_00065,LOT_001,0,leakage_ua,11.5403,False
C_00065,LOT_001,24,leakage_ua,11.5807,False
C_00065,LOT_001,96,leakage_ua,12.1362,False
C_00065,LOT_001,168,leakage_ua,12.3767,False
C_00065,LOT_001,0,iddq_ua,28.2501,False
C_00065,LOT_001,24,iddq_ua,27.8162,False
C_00065,LOT_001,96,iddq_ua,27.4963,False
C_00065,LOT_001,168,iddq_ua,28.6424,False
C_00065,LOT_001,0,prop_delay_ns,4.0933,False
C_00065,LOT_001,24,prop_delay_ns,4.0573,False
C_00065,LOT_001,96,prop_delay_ns,4.0847,False
C_00065,LOT_001,168,prop_delay_ns,4.0371,False
C_00066,LOT_001,0,leakage_ua,9.9643,False
C_00066,LOT_001,24,leakage_ua,10.6238,False
C_00066,LOT_001,96,leakage_ua,10.5734,False
C_00066,LOT_001,168,leakage_ua,11.0346,False
C_00066,LOT_001,0,iddq_ua,25.6677,False
C_00066,LOT_001,24,iddq_ua,27.1168,False
C_00066,LOT_001,96,iddq_ua,27.1904,False
C_00066,LOT_001,168,iddq_ua,26.593,False
C_00066,LOT_001,0,prop_delay_ns,3.7533,False
C_00066,LOT_001,24,prop_delay_ns,3.7461,False
C_00066,LOT_001,96,prop_delay_ns,3.9041,False
C_00066,LOT_001,168,prop_delay_ns,3.7975,False
C_00067,LOT_001,0,leakage_ua,10.5255,False
C_00067,LOT_001,24,leakage_ua,10.562,False
C_00067,LOT_001,96,leakage_ua,11.2252,False
C_00067,LOT_001,168,leakage_ua,12.0486,False
C_00067,LOT_001,0,iddq_ua,28.692,False
C_00067,LOT_001,24,iddq_ua,28.9602,False
C_00067,LOT_001,96,iddq_ua,29.1245,False
C_00067,LOT_001,168,iddq_ua,30.4816,False
C_00067,LOT_001,0,prop_delay_ns,4.1474,False
C_00067,LOT_001,24,prop_delay_ns,4.167,False
C_00067,LOT_001,96,prop_delay_ns,4.3764,False
C_00067,LOT_001,168,prop_delay_ns,4.0952,False
C_00068,LOT_001,0,leakage_ua,11.3478,False
C_00068,LOT_001,24,leakage_ua,11.6454,False
C_00068,LOT_001,96,leakage_ua,12.1926,False
C_00068,LOT_001,168,leakage_ua,12.1899,False
C_00068,LOT_001,0,iddq_ua,29.4146,False
C_00068,LOT_001,24,iddq_ua,29.1205,False
C_00068,LOT_001,96,iddq_ua,29.6726,False
C_00068,LOT_001,168,iddq_ua,29.4607,False
C_00068,LOT_001,0,prop_delay_ns,3.6728,False
C_00068,LOT_001,24,prop_delay_ns,3.5784,False
C_00068,LOT_001,96,prop_delay_ns,3.7305,False
C_00068,LOT_001,168,prop_delay_ns,3.6035,False
C_00069,LOT_001,0,leakage_ua,9.8439,False
C_00069,LOT_001,24,leakage_ua,10.2652,False
C_00069,LOT_001,96,leakage_ua,10.2531,False
C_00069,LOT_001,168,leakage_ua,11.0637,False
C_00069,LOT_001,0,iddq_ua,31.5218,False
C_00069,LOT_001,24,iddq_ua,32.0348,False
C_00069,LOT_001,96,iddq_ua,30.5823,False
C_00069,LOT_001,168,iddq_ua,31.0194,False
C_00069,LOT_001,0,prop_delay_ns,3.9243,False
C_00069,LOT_001,24,prop_delay_ns,3.8094,False
C_00069,LOT_001,96,prop_delay_ns,3.8779,False
C_00069,LOT_001,168,prop_delay_ns,3.7719,False
C_00070,LOT_001,0,leakage_ua,10.398,False
C_00070,LOT_001,24,leakage_ua,10.2784,False
C_00070,LOT_001,96,leakage_ua,10.1632,False
C_00070,LOT_001,168,leakage_ua,10.9492,False
C_00070,LOT_001,0,iddq_ua,28.1005,False
C_00070,LOT_001,24,iddq_ua,30.2424,False
C_00070,LOT_001,96,iddq_ua,28.9092,False
C_00070,LOT_001,168,iddq_ua,30.1489,False
C_00070,LOT_001,0,prop_delay_ns,3.4869,False
C_00070,LOT_001,24,prop_delay_ns,3.5757,False
C_00070,LOT_001,96,prop_delay_ns,3.5478,False
C_00070,LOT_001,168,prop_delay_ns,3.5337,False
C_00071,LOT_001,0,leakage_ua,10.2364,False
C_00071,LOT_001,24,leakage_ua,10.3015,False
C_00071,LOT_001,96,leakage_ua,10.0773,False
C_00071,LOT_001,168,leakage_ua,10.3864,False
C_00071,LOT_001,0,iddq_ua,26.5334,False
C_00071,LOT_001,24,iddq_ua,26.7301,False
C_00071,LOT_001,96,iddq_ua,27.8335,False
C_00071,LOT_001,168,iddq_ua,28.0572,False
C_00071,LOT_001,0,prop_delay_ns,3.8027,False
C_00071,LOT_001,24,prop_delay_ns,3.7901,False
C_00071,LOT_001,96,prop_delay_ns,3.8218,False
C_00071,LOT_001,168,prop_delay_ns,3.8563,False
C_00072,LOT_001,0,leakage_ua,10.3758,False
C_00072,LOT_001,24,leakage_ua,10.5732,False
C_00072,LOT_001,96,leakage_ua,11.1346,False
C_00072,LOT_001,168,leakage_ua,11.4171,False
C_00072,LOT_001,0,iddq_ua,25.9375,False
C_00072,LOT_001,24,iddq_ua,24.4389,False
C_00072,LOT_001,96,iddq_ua,25.9179,False
C_00072,LOT_001,168,iddq_ua,26.4685,False
C_00072,LOT_001,0,prop_delay_ns,3.855,False
C_00072,LOT_001,24,prop_delay_ns,3.7553,False
C_00072,LOT_001,96,prop_delay_ns,3.7195,False
C_00072,LOT_001,168,prop_delay_ns,3.9874,False
C_00073,LOT_001,0,leakage_ua,9.9552,False
C_00073,LOT_001,24,leakage_ua,9.9614,False
C_00073,LOT_001,96,leakage_ua,10.3928,False
C_00073,LOT_001,168,leakage_ua,10.5758,False
C_00073,LOT_001,0,iddq_ua,27.773,False
C_00073,LOT_001,24,iddq_ua,28.6338,False
C_00073,LOT_001,96,iddq_ua,29.6473,False
C_00073,LOT_001,168,iddq_ua,29.9544,False
C_00073,LOT_001,0,prop_delay_ns,3.6036,False
C_00073,LOT_001,24,prop_delay_ns,3.5942,False
C_00073,LOT_001,96,prop_delay_ns,3.5806,False
C_00073,LOT_001,168,prop_delay_ns,3.5798,False
C_00074,LOT_001,0,leakage_ua,9.978,False
C_00074,LOT_001,24,leakage_ua,10.393,False
C_00074,LOT_001,96,leakage_ua,11.1798,False
C_00074,LOT_001,168,leakage_ua,10.4748,False
C_00074,LOT_001,0,iddq_ua,28.4107,False
C_00074,LOT_001,24,iddq_ua,29.0203,False
C_00074,LOT_001,96,iddq_ua,29.4968,False
C_00074,LOT_001,168,iddq_ua,29.1041,False
C_00074,LOT_001,0,prop_delay_ns,4.1961,False
C_00074,LOT_001,24,prop_delay_ns,4.263,False
C_00074,LOT_001,96,prop_delay_ns,4.0819,False
C_00074,LOT_001,168,prop_delay_ns,4.1214,False
C_00075,LOT_001,0,leakage_ua,9.8979,False
C_00075,LOT_001,24,leakage_ua,10.689,False
C_00075,LOT_001,96,leakage_ua,10.9011,False
C_00075,LOT_001,168,leakage_ua,11.1859,False
C_00075,LOT_001,0,iddq_ua,25.1514,False
C_00075,LOT_001,24,iddq_ua,26.0227,False
C_00075,LOT_001,96,iddq_ua,25.3017,False
C_00075,LOT_001,168,iddq_ua,26.3367,False
C_00075,LOT_001,0,prop_delay_ns,3.8184,False
C_00075,LOT_001,24,prop_delay_ns,3.8535,False
C_00075,LOT_001,96,prop_delay_ns,4.0167,False
C_00075,LOT_001,168,prop_delay_ns,3.9772,False
C_00076,LOT_001,0,leakage_ua,9.7686,False
C_00076,LOT_001,24,leakage_ua,10.3868,False
C_00076,LOT_001,96,leakage_ua,10.4571,False
C_00076,LOT_001,168,leakage_ua,11.0716,False
C_00076,LOT_001,0,iddq_ua,26.6247,False
C_00076,LOT_001,24,iddq_ua,25.889,False
C_00076,LOT_001,96,iddq_ua,26.6596,False
C_00076,LOT_001,168,iddq_ua,26.744,False
C_00076,LOT_001,0,prop_delay_ns,3.8392,False
C_00076,LOT_001,24,prop_delay_ns,3.9895,False
C_00076,LOT_001,96,prop_delay_ns,4.0301,False
C_00076,LOT_001,168,prop_delay_ns,3.9872,False
C_00077,LOT_001,0,leakage_ua,10.8188,False
C_00077,LOT_001,24,leakage_ua,10.7986,False
C_00077,LOT_001,96,leakage_ua,11.3417,False
C_00077,LOT_001,168,leakage_ua,11.7995,False
C_00077,LOT_001,0,iddq_ua,29.5733,False
C_00077,LOT_001,24,iddq_ua,30.2752,False
C_00077,LOT_001,96,iddq_ua,30.3176,False
C_00077,LOT_001,168,iddq_ua,31.1125,False
C_00077,LOT_001,0,prop_delay_ns,3.7347,False
C_00077,LOT_001,24,prop_delay_ns,3.6911,False
C_00077,LOT_001,96,prop_delay_ns,3.8294,False
C_00077,LOT_001,168,prop_delay_ns,3.7722,False
C_00078,LOT_001,0,leakage_ua,9.109,False
C_00078,LOT_001,24,leakage_ua,9.4258,False
C_00078,LOT_001,96,leakage_ua,9.3303,False
C_00078,LOT_001,168,leakage_ua,10.0885,False
C_00078,LOT_001,0,iddq_ua,31.6578,False
C_00078,LOT_001,24,iddq_ua,31.1911,False
C_00078,LOT_001,96,iddq_ua,31.2538,False
C_00078,LOT_001,168,iddq_ua,30.4223,False
C_00078,LOT_001,0,prop_delay_ns,4.0602,False
C_00078,LOT_001,24,prop_delay_ns,4.0198,False
C_00078,LOT_001,96,prop_delay_ns,4.0453,False
C_00078,LOT_001,168,prop_delay_ns,4.1518,False
C_00079,LOT_001,0,leakage_ua,11.3359,False
C_00079,LOT_001,24,leakage_ua,11.271,False
C_00079,LOT_001,96,leakage_ua,11.241,False
C_00079,LOT_001,168,leakage_ua,11.1703,False
C_00079,LOT_001,0,iddq_ua,26.9098,False
C_00079,LOT_001,24,iddq_ua,27.2206,False
C_00079,LOT_001,96,iddq_ua,27.4522,False
C_00079,LOT_001,168,iddq_ua,27.0164,False
C_00079,LOT_001,0,prop_delay_ns,3.7648,False
C_00079,LOT_001,24,prop_delay_ns,3.7363,False
C_00079,LOT_001,96,prop_delay_ns,3.8301,False
C_00079,LOT_001,168,prop_delay_ns,3.8086,False
C_00080,LOT_001,0,leakage_ua,10.4189,False
C_00080,LOT_001,24,leakage_ua,10.5843,False
C_00080,LOT_001,96,leakage_ua,10.9942,False
C_00080,LOT_001,168,leakage_ua,11.0009,False
C_00080,LOT_001,0,iddq_ua,28.9494,False
C_00080,LOT_001,24,iddq_ua,29.2457,False
C_00080,LOT_001,96,iddq_ua,30.5109,False
C_00080,LOT_001,168,iddq_ua,30.4323,False
C_00080,LOT_001,0,prop_delay_ns,4.3062,False
C_00080,LOT_001,24,prop_delay_ns,4.2312,False
C_00080,LOT_001,96,prop_delay_ns,4.3051,False
C_00080,LOT_001,168,prop_delay_ns,4.3452,False
C_00081,LOT_002,0,leakage_ua,8.7848,False
C_00081,LOT_002,24,leakage_ua,8.7775,False
C_00081,LOT_002,96,leakage_ua,8.7481,False
C_00081,LOT_002,168,leakage_ua,8.5445,False
C_00081,LOT_002,0,iddq_ua,22.4784,False
C_00081,LOT_002,24,iddq_ua,22.3373,False
C_00081,LOT_002,96,iddq_ua,21.4406,False
C_00081,LOT_002,168,iddq_ua,22.2405,False
C_00081,LOT_002,0,prop_delay_ns,4.458,False
C_00081,LOT_002,24,prop_delay_ns,4.666,False
C_00081,LOT_002,96,prop_delay_ns,4.7796,False
C_00081,LOT_002,168,prop_delay_ns,4.5683,False
C_00082,LOT_002,0,leakage_ua,8.8171,True
C_00082,LOT_002,24,leakage_ua,11.5456,True
C_00082,LOT_002,96,leakage_ua,14.8404,True
C_00082,LOT_002,168,leakage_ua,17.0056,True
C_00082,LOT_002,0,iddq_ua,21.1342,True
C_00082,LOT_002,24,iddq_ua,27.8034,True
C_00082,LOT_002,96,iddq_ua,36.6097,True
C_00082,LOT_002,168,iddq_ua,41.7951,True
C_00082,LOT_002,0,prop_delay_ns,4.6361,True
C_00082,LOT_002,24,prop_delay_ns,4.8043,True
C_00082,LOT_002,96,prop_delay_ns,5.4187,True
C_00082,LOT_002,168,prop_delay_ns,6.0736,True
C_00083,LOT_002,0,leakage_ua,8.9851,False
C_00083,LOT_002,24,leakage_ua,8.9926,False
C_00083,LOT_002,96,leakage_ua,8.9647,False
C_00083,LOT_002,168,leakage_ua,8.71,False
C_00083,LOT_002,0,iddq_ua,22.4505,False
C_00083,LOT_002,24,iddq_ua,23.5293,False
C_00083,LOT_002,96,iddq_ua,24.0866,False
C_00083,LOT_002,168,iddq_ua,24.7376,False
C_00083,LOT_002,0,prop_delay_ns,4.1944,False
C_00083,LOT_002,24,prop_delay_ns,4.1162,False
C_00083,LOT_002,96,prop_delay_ns,4.2732,False
C_00083,LOT_002,168,prop_delay_ns,4.3079,False
C_00084,LOT_002,0,leakage_ua,8.6871,False
C_00084,LOT_002,24,leakage_ua,8.8321,False
C_00084,LOT_002,96,leakage_ua,9.0451,False
C_00084,LOT_002,168,leakage_ua,9.2722,False
C_00084,LOT_002,0,iddq_ua,19.8948,False
C_00084,LOT_002,24,iddq_ua,19.5704,False
C_00084,LOT_002,96,iddq_ua,20.0327,False
C_00084,LOT_002,168,iddq_ua,20.5686,False
C_00084,LOT_002,0,prop_delay_ns,4.309,False
C_00084,LOT_002,24,prop_delay_ns,4.3131,False
C_00084,LOT_002,96,prop_delay_ns,4.2435,False
C_00084,LOT_002,168,prop_delay_ns,4.3097,False
C_00085,LOT_002,0,leakage_ua,8.7436,False
C_00085,LOT_002,24,leakage_ua,9.2455,False
C_00085,LOT_002,96,leakage_ua,9.2425,False
C_00085,LOT_002,168,leakage_ua,9.1569,False
