component_id,lot_id,is_defective,Value_0h_iddq_ua,Value_24h_iddq_ua,Value_96h_iddq_ua,Value_168h_iddq_ua,Value_0h_leakage_ua,Value_24h_leakage_ua,Value_96h_leakage_ua,Value_168h_leakage_ua,Value_0h_prop_delay_ns,Value_24h_prop_delay_ns,Value_96h_prop_delay_ns,Value_168h_prop_delay_ns,lot_mean_168h_iddq_ua,lot_std_168h_iddq_ua,zscore_168h_iddq_ua,flag_zscore_iddq_ua,iqr_lower_iddq_ua,iqr_upper_iddq_ua,flag_iqr_iddq_ua,lot_mean_168h_leakage_ua,lot_std_168h_leakage_ua,zscore_168h_leakage_ua,flag_zscore_leakage_ua,iqr_lower_leakage_ua,iqr_upper_leakage_ua,flag_iqr_leakage_ua,lot_mean_168h_prop_delay_ns,lot_std_168h_prop_delay_ns,zscore_168h_prop_delay_ns,flag_zscore_prop_delay_ns,iqr_lower_prop_delay_ns,iqr_upper_prop_delay_ns,flag_iqr_prop_delay_ns,if_score,flag_isoforest,flag_param_iddq_ua,flag_param_leakage_ua,flag_param_prop_delay_ns,flag_module_a,triggered_parameters,anomaly_score,flag_module_b,predicted_168h_iddq_ua,predicted_slope_iddq_ua,flag_param_b_iddq_ua,predicted_168h_leakage_ua,predicted_slope_leakage_ua,flag_param_b_leakage_ua,predicted_168h_prop_delay_ns,predicted_slope_prop_delay_ns,flag_param_b_prop_delay_ns,final_flag,explanation,triggered_parameters_all
C_00039,LOT_000,False,22.4276,21.993,23.0357,22.6573,11.6822,11.5802,12.477,12.4516,4.7876,4.8026,4.9061,4.9729,23.76418,4.67936166259174,-0.23654508452482748,False,16.518725000000003,28.605974999999997,False,12.966695000000001,7.125303719192858,-0.07229095352279964,False,7.945874999999997,14.559625000000002,False,5.2569,1.0345501581574428,-0.27451544785978305,False,4.142325,5.921450000000001,False,0.2567220719082064,False,False,False,False,False,,14.5,False,22.74783,0.005241871092054589,False,12.134041,0.0038461168924967476,False,4.956422,0.0010682073063320585,False,False,No issues detected.,
C_00040,LOT_000,False,20.0993,20.4051,20.0972,20.9383,10.7676,10.9058,10.9101,11.3703,4.9226,4.9205,4.9656,4.9999,23.76418,4.67936166259174,-0.6039028832908886,False,16.518725000000003,28.605974999999997,False,12.966695000000001,7.125303719192858,-0.22404588813525522,False,7.945874999999997,14.559625000000002,False,5.2569,1.0345501581574428,-0.24841714823931058,False,4.142325,5.921450000000001,False,0.2804875989152188,False,False,False,False,False,,16.0,False,21.191206,0.005459069294399679,False,11.348519,0.0030744397587246417,False,5.0174127,0.0006730046007368324,False,False,No issues detected.,
C_00041,LOT_001,False,26.8509,27.967,27.3209,28.6842,9.8382,9.9702,10.138,10.3377,3.8752,4.0998,3.9378,3.8673,30.448385000000002,7.716902894779845,-0.22861308792590834,False,19.5377,38.18395,False,12.5687275,6.715706213278728,-0.33221040783300915,False,7.934275000000001,14.3774,False,4.009259999999999,0.2977426705162593,-0.4767875553539343,False,3.1980999999999984,4.749600000000002,False,0.3046904893526775,False,False,False,False,False,,13.7,False,28.344723,0.002623074637518997,False,10.489129,0.003603674072689479,False,4.052232,-0.00033033480114407084,False,False,No issues detected.,
C_00042,LOT_001,False,29.1048,30.3851,30.4505,31.319,9.7142,9.6191,10.1635,10.3843,3.7535,3.8118,3.7807,3.816,30.448385000000002,7.716902894779845,0.11281922448304113,False,19.5377,38.18395,False,12.5687275,6.715706213278728,-0.3252714503324772,False,7.934275000000001,14.3774,False,4.009259999999999,0.2977426705162593,-0.6490839880790479,False,3.1980999999999984,4.749600000000002,False,0.29516638204087553,False,False,False,False,False,,15.7,False,30.498182,0.0007852937274508914,False,10.311336,0.004807191414303253,False,3.7977684,-9.744198322296042e-05,False,False,No issues detected.,
C_00043,LOT_001,False,29.9352,30.1168,31.0258,30.8263,10.6123,11.0003,11.2225,11.9184,3.846,3.5565,3.7259,3.9074,30.448385000000002,7.716902894779845,0.048972366913628176,False,19.5377,38.18395,False,12.5687275,6.715706213278728,-0.09683680008427557,False,7.934275000000001,14.3774,False,4.009259999999999,0.2977426705162593,-0.3421074978046755,False,3.1980999999999984,4.749600000000002,False,0.26995256642038706,False,False,False,False,False,,14.4,False,30.882631,0.0053182729297213995,False,11.538862,0.003740015474955246,False,3.8139193,0.001787634068065218,False,False,No issues detected.,
C_00044,LOT_001,False,30.477,30.8317,30.3869,31.3156,9.4618,10.1135,9.9184,10.1839,3.7053,3.736,3.7822,3.8265,30.448385000000002,7.716902894779845,0.11237863321911591,False,19.5377,38.18395,False,12.5687275,6.715706213278728,-0.3551119456781128,False,7.934275000000001,14.3774,False,4.009259999999999,0.2977426705162593,-0.6138186363516859,False,3.1980999999999984,4.749600000000002,False,0.2760971967506386,False,False,False,False,False,,16.3,False,31.274466,0.003074760839674198,False,10.582899,0.0032597159279717327,False,3.797645,0.0004280909167395683,False,False,No issues detected.,
C_00045,LOT_001,False,28.5831,27.8098,29.2358,29.1836,9.356,9.992,10.4935,10.5077,3.9229,3.9074,3.8249,3.8776,30.448385000000002,7.716902894779845,-0.16389800639523097,False,19.5377,38.18395,False,12.5687275,6.715706213278728,-0.30689661437613264,False,7.934275000000001,14.3774,False,4.009259999999999,0.2977426705162593,-0.44219392461185525,False,3.1980999999999984,4.749600000000002,False,0.3030925540878419,False,False,False,False,False,,13.5,False,29.268333,0.010128704410129129,False,10.349682,0.0024839017656114303,False,3.9419436,0.0002398864269256593,False,False,No issues detected.,
C_00046,LOT_001,False,27.6392,28.5849,28.7495,28.1072,10.3331,10.3916,10.8101,11.3097,4.1489,4.1668,4.2771,4.2629,30.448385000000002,7.716902894779845,-0.3033840171273523,False,19.5377,38.18395,False,12.5687275,6.715706213278728,-0.18747507112663292,False,7.934275000000001,14.3774,False,4.009259999999999,0.2977426705162593,0.8518765535360168,False,3.1980999999999984,4.749600000000002,False,0.30432769902005763,False,False,False,False,False,,16.9,False,28.683708,0.0006861679924858866,False,10.869131,0.0033161881128946913,False,4.1910057,0.00016809518602159092,False,False,No issues detected.,
C_00047,LOT_001,False,24.7068,25.0223,24.8385,24.6985,10.7399,11.0254,10.878,11.5958,4.0927,3.9837,4.1114,4.1138,30.448385000000002,7.716902894779845,-0.745102676345656,False,19.5377,38.18395,False,12.5687275,6.715706213278728,-0.14487344578538353,False,7.934275000000001,14.3774,False,4.009259999999999,0.2977426705162593,0.3511085590074742,False,3.1980999999999984,4.749600000000002,False,0.2440267130634352,False,False,False,False,False,,19.0,False,25.419607,0.00275907751719156,False,11.636085,0.004240864976247156,False,4.139132,0.001079389047622682,False,False,No issues detected.,
C_00048,LOT_001,False,26.1394,26.6158,28.2117,26.4583,10.7051,10.9517,11.5012,12.1199,4.2545,4.2991,4.2689,4.4197,30.448385000000002,7.716902894779845,-0.5170578215645454,False,19.5377,38.18395,False,12.5687275,6.715706213278728,-0.06683250960450733,False,7.934275000000001,14.3774,False,4.009259999999999,0.2977426705162593,1.3785058059979576,False,3.1980999999999984,4.749600000000002,False,0.23374721433589102,False,False,False,False,False,,24.8,False,27.161991,0.003792993884616427,False,11.55069,0.004159650675455724,False,4.34476,0.0003170829243130144,False,False,No issues detected.,
C_00049,LOT_001,False,26.6376,27.1964,28.0426,28.7936,10.7332,11.2113,11.6849,11.5561,4.5796,4.5606,4.6346,4.6153,30.448385000000002,7.716902894779845,-0.2144364160807818,False,19.5377,38.18395,False,12.5687275,6.715706213278728,-0.15078496108090114,False,7.934275000000001,14.3774,False,4.009259999999999,0.2977426705162593,2.0354489296048213,False,3.1980999999999984,4.749600000000002,False,0.15826654086968694,False,False,False,False,False,,34.0,False,27.706354,0.0035413482030232707,False,11.720823,0.003538356166415747,False,4.607797,0.00032775795724656855,False,False,No issues detected.,
C_00050,LOT_001,False,29.8864,30.4262,30.1896,30.7403,10.1499,10.08,10.2247,10.5128,4.2408,4.2564,4.1482,4.3178,30.448385000000002,7.716902894779845,0.03782799964963503,False,19.5377,38.18395,False,12.5687275,6.715706213278728,-0.30613720057242627,False,7.934275000000001,14.3774,False,4.009259999999999,0.2977426705162593,1.0362639639962246,False,3.1980999999999984,4.749600000000002,False,0.27722572188836986,False,False,False,False,False,,19.8,False,30.475922,0.000345289103190094,False,10.697257,0.004286507235633002,False,4.290079,0.000233882755703395,False,False,No issues detected.,
C_00051,LOT_001,False,27.811,28.4703,28.0274,29.0445,10.072,10.012,10.3488,10.9346,3.8864,3.893,4.0687,3.9342,30.448385000000002,7.716902894779845,-0.18192337251641078,False,19.5377,38.18395,False,12.5687275,6.715706213278728,-0.24332921186589396,False,7.934275000000001,14.3774,False,4.009259999999999,0.2977426705162593,-0.25209688577674094,False,3.1980999999999984,4.749600000000002,False,0.3290209215550435,False,False,False,False,False,,10.6,False,28.724312,0.0017639710320366635,False,10.517715,0.003511912875705292,False,3.921812,0.0002000837326049819,False,False,No issues detected.,
C_00052,LOT_001,False,27.9482,29.185,27.2581,27.6619,8.855,9.3454,9.2813,9.7131,3.8086,3.7578,3.8808,3.8935,30.448385000000002,7.716902894779845,-0.3610885141349829,False,19.5377,38.18395,False,12.5687275,6.715706213278728,-0.4252162630869212,False,7.934275000000001,14.3774,False,4.009259999999999,0.2977426705162593,-0.3887921062818503,False,3.1980999999999984,4.749600000000002,False,0.24519940148072367,False,False,False,False,False,,16.3,False,28.958887,-0.0015702284706963345,False,9.809044,0.0032197491963704447,False,3.876156,0.0008219173034032184,False,False,No issues detected.,
C_00053,LOT_001,False,23.576,23.7672,23.3378,23.6991,11.0155,11.1168,11.5031,12.1509,3.6681,3.7014,3.6797,3.6488,30.448385000000002,7.716902894779845,-0.8746105908065273,False,19.5377,38.18395,False,12.5687275,6.715706213278728,-0.06221646491531212,False,7.934275000000001,14.3774,False,4.009259999999999,0.2977426705162593,-1.21064273177571,False,3.1980999999999984,4.749600000000002,False,0.14274920171716932,False,False,False,False,False,,28.0,False,24.323542,0.0038634836196899482,False,11.705206,0.00408615220387777,False,3.7309775,0.00020539955033196326,False,False,No issues detected.,
C_00054,LOT_001,False,25.9615,25.9753,25.6831,26.5059,9.5086,9.8682,10.2395,10.5128,4.1076,4.086,4.0099,4.1073,30.448385000000002,7.716902894779845,-0.510889543869591,False,19.5377,38.18395,False,12.5687275,6.715706213278728,-0.30613720057242627,False,7.934275000000001,14.3774,False,4.009259999999999,0.2977426705162593,0.3292776269857739,False,3.1980999999999984,4.749600000000002,False,0.26364613222703387,False,False,False,False,False,,16.1,False,26.782171,0.005603272565205887,False,10.397449,0.0036753370814853253,False,4.1513205,0.0004536142879062208,False,False,No issues detected.,
C_00055,LOT_001,False,28.1601,28.4294,28.6794,30.7205,11.8197,11.374,11.5608,11.9509,3.9549,3.9318,3.8011,3.9183,30.448385000000002,7.716902894779845,0.03526220346559934,False,19.5377,38.18395,False,12.5687275,6.715706213278728,-0.09199739839399027,False,7.934275000000001,14.3774,False,4.009259999999999,0.2977426705162593,-0.3054987041067474,False,3.1980999999999984,4.749600000000002,False,0.26413204174100835,False,False,False,False,False,,14.3,False,29.081795,0.004530519019232848,False,12.467496,0.007593721654680036,False,3.9617245,0.00020780916478898816,False,False,No issues detected.,
C_00056,LOT_001,False,26.0342,26.9285,27.2831,26.9356,8.8764,9.2254,9.2696,9.4959,3.4711,3.6541,3.6845,3.612,30.448385000000002,7.716902894779845,-0.45520658324938235,False,19.5377,38.18395,False,12.5687275,6.715706213278728,-0.45755835684476576,False,7.934275000000001,14.3774,False,4.009259999999999,0.2977426705162593,-1.3342393930677985,False,3.1980999999999984,4.749600000000002,False,0.17115519029916892,False,False,False,False,False,,27.6,False,27.399378,0.003269984881083173,False,9.659347,0.0030135179201761847,False,3.6400123,-9.783149825202181e-05,False,False,No issues detected.,
C_00057,LOT_001,False,28.5187,29.8097,29.3714,31.1287,10.8935,10.6372,11.6154,11.4712,4.1932,4.2156,4.3522,4.295,30.448385000000002,7.716902894779845,0.08815907226980926,False,19.5377,38.18395,False,12.5687275,6.715706213278728,-0.1634269673426002,False,7.934275000000001,14.3774,False,4.009259999999999,0.2977426705162593,0.9596877716739519,False,3.1980999999999984,4.749600000000002,False,0.28307870470932317,False,False,False,False,False,,18.8,False,30.29511,0.0033709076563517293,False,11.439822,0.005573765256669787,False,4.2412286,0.00017797625329759223,False,False,No issues detected.,
C_00058,LOT_001,False,26.7602,27.5874,27.9305,27.2321,10.1322,10.1463,10.6951,11.0575,3.9395,4.1286,4.0432,4.0071,30.448385000000002,7.716902894779845,-0.41678443332177756,False,19.5377,38.18395,False,12.5687275,6.715706213278728,-0.22502882824324622,False,7.934275000000001,14.3774,False,4.009259999999999,0.2977426705162593,-0.007254586641054182,False,3.1980999999999984,4.749600000000002,False,0.32529804867806467,False,False,False,False,False,,12.2,False,28.114397,0.003659701728820809,False,10.737692,0.0041068880505032,False,4.077921,-0.0003519380993313232,False,False,No issues detected.,
C_00059,LOT_001,False,30.9161,31.3255,30.6964,32.4953,8.9439,9.0545,8.9101,9.2529,4.003,4.0302,4.1277,3.9622,30.448385000000002,7.716902894779845,0.2652508432346154,False,19.5377,38.18395,False,12.5687275,6.715706213278728,-0.4937421910213599,False,7.934275000000001,14.3774,False,4.009259999999999,0.2977426705162593,-0.15805594783710833,False,3.1980999999999984,4.749600000000002,False,0.17835807235842716,False,False,False,False,False,,20.2,False,32.21681,0.006189641104804133,False,9.507829,0.0031481160587734586,False,4.0682893,0.00026450888845655805,False,False,No issues detected.,
C_00060,LOT_001,False,26.0807,26.5163,27.5915,26.8223,10.5213,11.1974,10.6902,11.4952,3.9273,3.9543,4.0108,3.8973,30.448385000000002,7.716902894779845,-0.4698886391913646,False,19.5377,38.18395,False,12.5687275,6.715706213278728,-0.15985325532515868,False,7.934275000000001,14.3774,False,4.009259999999999,0.2977426705162593,-0.3760294075614715,False,3.1980999999999984,4.749600000000002,False,0.3090247685053439,False,False,False,False,False,,13.5,False,27.20657,0.004793539386325405,False,11.546067,0.002421300262875027,False,4.006134,0.0003599585639105908,False,False,No issues detected.,
C_00061,LOT_001,True,30.3972,39.7891,52.0124,61.505,10.84,17.4241,28.3151,37.6596,3.8838,4.0384,4.2805,4.7324,30.448385000000002,7.716902894779845,4.024492134144706,True,19.5377,38.18395,True,12.5687275,6.715706213278728,3.7361480242224867,True,7.934275000000001,14.3774,True,4.009259999999999,0.2977426705162593,2.4287415664880694,False,3.1980999999999984,4.749600000000002,False,0.00799952282465266,False,True,True,False,True,"iddq_ua,leakage_ua",58.1,True,57.36882,0.1220813902113173,True,32.046955,0.10154760492112902,True,4.0179644,-0.00014191414515177556,False,True,"[Module B - Iddq (standby current)] The strongest driver was delta_24h_iddq_ua (9.392), which pushed the predicted 168h value up by 16.08uA relative to baseline. [Module B - leakage current] The strongest driver was delta_24h_leakage_ua (6.584), which pushed the predicted 168h value up by 13.41uA relative to baseline. [Module A - Iddq (standby current)] Flagged because 168h Iddq (standby current) is 4.0sigma from its lot's mean (61.51uA vs lot mean 30.45uA); and 168h Iddq (standby current) (61.51uA) falls outside the lot's normal IQR range [19.54, 38.18]uA. [Module A - leakage current] Flagged because 168h leakage current is 3.7sigma from its lot's mean (37.66uA vs lot mean 12.57uA); and 168h leakage current (37.66uA) falls outside the lot's normal IQR range [7.93, 14.38]uA.","Iddq (standby current), leakage current"
C_00062,LOT_001,True,30.7239,41.6951,54.7399,63.524,9.7697,18.1273,32.4515,44.5272,4.0832,4.3311,4.4352,4.795,30.448385000000002,7.716902894779845,4.286125593516829,True,19.5377,38.18395,True,12.5687275,6.715706213278728,4.758765718013341,True,7.934275000000001,14.3774,True,4.009259999999999,0.2977426705162593,2.638990234881676,False,3.1980999999999984,4.749600000000002,True,-0.02836194456013208,True,True,True,True,True,"iddq_ua,leakage_ua,prop_delay_ns",66.1,True,63.30966,0.15010112406412762,True,44.470833,0.18294120017157658,True,4.539511,0.0014473000261518679,False,True,"[Module B - leakage current] The strongest driver was delta_24h_leakage_ua (8.358), which pushed the predicted 168h value up by 23.48uA relative to baseline. [Module B - Iddq (standby current)] The strongest driver was delta_24h_iddq_ua (10.971), which pushed the predicted 168h value up by 21.59uA relative to baseline. [Module A - leakage current] Flagged because 168h leakage current is 4.8sigma from its lot's mean (44.53uA vs lot mean 12.57uA); and 168h leakage current (44.53uA) falls outside the lot's normal IQR range [7.93, 14.38]uA. [Module A - Iddq (standby current)] Flagged because 168h Iddq (standby current) is 4.3sigma from its lot's mean (63.52uA vs lot mean 30.45uA); and 168h Iddq (standby current) (63.52uA) falls outside the lot's normal IQR range [19.54, 38.18]uA. [Module A - propagation delay] Flagged because 168h propagation delay (4.79ns) falls outside the lot's normal IQR range [3.20, 4.75]ns.","Iddq (standby current), leakage current, propagation delay"
C_00063,LOT_001,False,29.6199,29.8008,27.8293,29.5591,10.95,10.6373,11.2031,11.4654,3.9579,3.7869,3.9084,3.8196,30.448385000000002,7.716902894779845,-0.11523858886465506,False,19.5377,38.18395,False,12.5687275,6.715706213278728,-0.16429061441348172,False,7.934275000000001,14.3774,False,4.009259999999999,0.2977426705162593,-0.6369930103439522,False,3.1980999999999984,4.749600000000002,False,0.30702035477338996,False,False,False,False,False,,15.0,False,30.450888,0.004514497778150778,False,11.439822,0.005573070812225344,False,3.8734515,0.0006010518842273278,False,False,No issues detected.,
C_00064,LOT_001,False,28.6178,28.8571,28.8934,28.9804,10.7627,11.7542,11.7531,11.8021,4.0618,4.1217,4.0674,4.2974,30.448385000000002,7.716902894779845,-0.1902298136980616,False,19.5377,38.18395,False,12.5687275,6.715706213278728,-0.11415441290212708,False,7.934275000000001,14.3774,False,4.009259999999999,0.2977426705162593,0.9677484234973481,False,3.1980999999999984,4.749600000000002,False,0.28787388664453584,False,False,False,False,False,,18.7,False,30.037792,0.008199251429239916,False,13.307615,0.010787606112162266,False,4.108613,-9.088184568616869e-05,False,False,No issues detected.,
C_00065,LOT_001,False,28.2501,27.8162,27.4963,28.6424,11.5403,11.5807,12.1362,12.3767,4.0933,4.0573,4.0847,4.0371,30.448385000000002,7.716902894779845,-0.2340297687588728,False,19.5377,38.18395,False,12.5687275,6.715706213278728,-0.02859379101788444,False,7.934275000000001,14.3774,False,4.009259999999999,0.2977426705162593,0.09350356115140711,False,3.1980999999999984,4.749600000000002,False,0.24589911905548162,False,False,False,False,False,,14.7,False,28.78894,0.006755141872829872,False,12.196647,0.004277407572004528,False,4.123964,0.00046294328371683974,False,False,No issues detected.,
